img_ts,send_ts,dt_ms,px_error,w_x,w_y,w_z,v_x,v_y,v_z
1775661777.530177,1775661777.904992,374.815,14.997,0.000,0.000,0.000,31.328,12.117,-0.386
1775661777.906141,1775661778.274407,368.265,22.800,0.000,0.000,0.000,40.664,-15.544,1.376
1775661778.275650,1775661778.660366,384.716,23.649,0.000,0.000,0.000,44.333,-21.911,2.089
1775661778.661416,1775661779.039143,377.727,26.454,0.000,0.000,0.000,47.112,-31.578,4.055
1775661779.041122,1775661779.430520,389.398,27.276,0.000,0.000,0.000,48.143,-34.259,4.193
1775661779.431609,1775661779.808765,377.156,27.012,0.000,0.000,0.000,48.521,-36.516,3.518
1775661779.810542,1775661780.187667,377.125,26.792,0.000,0.000,0.000,48.746,-40.495,3.858
1775661780.189018,1775661780.569478,380.460,29.633,0.000,0.000,0.000,49.257,-44.685,6.778
1775661780.570741,1775661780.945163,374.422,29.720,0.000,0.000,0.000,39.118,-35.869,3.902
1775661780.946109,1775661781.319114,373.005,29.767,0.000,0.000,0.000,41.320,-41.652,6.058
1775661781.320237,1775661781.710713,390.476,31.199,0.000,0.000,0.000,42.544,-44.972,4.113
1775661781.711771,1775661782.086506,374.735,24.148,0.000,0.000,0.000,34.018,-43.630,-1.556
1775661782.087639,1775661782.464623,376.984,22.969,0.000,0.000,0.000,13.242,-39.171,0.529
1775661782.465780,1775661782.859072,393.293,20.406,0.000,0.000,0.000,-5.612,-37.529,1.580
1775661782.860656,1775661783.243997,383.341,18.785,0.000,0.000,0.000,-16.800,-34.105,2.211
1775661783.245674,1775661783.630477,384.803,17.011,0.000,0.000,0.000,-8.400,-28.240,1.141
1775661783.631568,1775661784.001247,369.679,15.110,0.000,0.000,0.000,-4.200,-24.747,0.673
1775661784.003488,1775661784.378224,374.736,11.982,0.000,0.000,0.000,-2.100,-20.587,0.599
1775661784.379829,1775661784.760264,380.435,11.579,0.000,0.000,0.000,-1.050,-14.754,0.575
1775661784.761365,1775661785.135680,374.316,9.869,0.000,0.000,0.000,-0.525,-11.037,0.424
1775661785.136744,1775661785.521178,384.434,7.786,0.000,0.000,0.000,-8.713,-6.833,0.237
1775661785.522219,1775661785.900872,378.653,6.870,0.000,0.000,0.000,-14.888,-4.908,0.687
1775661785.901875,1775661786.276187,374.312,6.570,0.000,0.000,0.000,-20.341,-2.914,0.368
1775661786.277148,1775661786.657415,380.266,6.105,0.000,0.000,0.000,-23.339,-1.960,0.247
1775661786.658585,1775661787.032622,374.037,5.708,0.000,0.000,0.000,-24.334,-0.129,-0.062
1775661787.033634,1775661787.411767,378.133,5.362,0.000,0.000,0.000,-20.677,0.611,0.238
1775661787.412906,1775661787.785933,373.027,5.134,0.000,0.000,0.000,-23.014,1.287,-0.066
1775661787.787042,1775661788.171782,384.740,5.178,0.000,0.000,0.000,-26.442,0.234,-0.448
1775661788.173012,1775661788.553866,380.854,5.346,0.000,0.000,0.000,-27.535,3.106,0.158
1775661788.555506,1775661788.926784,371.278,5.507,0.000,0.000,0.000,-28.801,5.541,-0.026
1775661788.928528,1775661789.298450,369.922,5.772,0.000,0.000,0.000,-27.888,6.313,0.358
1775661789.299597,1775661789.673269,373.671,5.826,0.000,0.000,0.000,-25.188,6.932,0.494
1775661789.674401,1775661790.047120,372.720,5.828,0.000,0.000,0.000,-24.953,8.100,0.518
1775661790.048132,1775661790.421903,373.771,5.932,0.000,0.000,0.000,-26.525,10.520,-0.781
1775661790.423067,1775661790.796104,373.038,5.989,0.000,0.000,0.000,-25.680,12.218,-0.802
1775661790.797114,1775661791.164688,367.574,6.415,0.000,0.000,0.000,-27.241,16.131,-0.667
1775661791.165741,1775661791.547775,382.034,6.481,0.000,0.000,0.000,-25.184,17.029,-1.291
1775661791.548862,1775661791.921540,372.677,6.212,0.000,0.000,0.000,-20.368,15.111,-1.020
1775661791.922692,1775661792.294188,371.496,6.578,0.000,0.000,0.000,-25.808,22.974,-1.564
1775661792.295214,1775661792.676420,381.206,6.557,0.000,0.000,0.000,-22.775,24.033,-1.299
1775661792.677516,1775661793.051387,373.871,7.000,0.000,0.000,0.000,-24.000,29.977,-2.439
1775661793.052529,1775661793.447438,394.910,7.258,0.000,0.000,0.000,-16.803,30.650,-3.439
1775661793.448590,1775661793.826197,377.607,7.667,0.000,0.000,0.000,-20.551,32.284,-1.329
1775661793.827245,1775661794.213084,385.840,7.922,0.000,0.000,0.000,-13.569,34.450,-2.321
1775661794.214571,1775661794.602500,387.930,8.003,0.000,0.000,0.000,-7.312,32.245,-2.299
1775661794.603809,1775661794.979091,375.282,8.034,0.000,0.000,0.000,-4.682,32.886,-0.928
1775661794.980458,1775661795.357409,376.951,8.334,0.000,0.000,0.000,0.399,34.578,-1.862
1775661795.359679,1775661795.746907,387.228,8.930,0.000,0.000,0.000,9.449,35.641,-2.428
1775661795.748486,1775661796.125157,376.671,12.689,0.000,0.000,0.000,29.558,42.797,-4.252
1775661796.126344,1775661796.502995,376.652,13.344,0.000,0.000,0.000,14.779,38.874,-3.920
1775661796.504076,1775661796.880726,376.650,24.125,0.000,0.000,0.000,7.390,44.436,-23.927
1775661796.881867,1775661797.260920,379.053,27.439,0.000,0.000,0.000,3.695,46.293,-9.403
1775661797.262070,1775661797.645836,383.765,29.011,0.000,0.000,0.000,1.847,39.923,-6.253
1775661797.646775,1775661798.026600,379.824,28.759,0.000,0.000,0.000,0.924,23.177,-3.258
1775661798.027828,1775661798.410708,382.880,30.388,0.000,0.000,0.000,24.986,8.604,-1.817
1775661798.412022,1775661798.791179,379.157,37.123,0.000,0.000,0.000,37.493,-19.321,4.390
1775661798.792334,1775661799.158649,366.316,39.003,0.000,0.000,0.000,43.509,-26.772,6.967
1775661799.160017,1775661799.531982,371.966,39.502,0.000,0.000,0.000,43.799,-26.796,7.330
1775661799.533059,1775661799.904753,371.694,36.469,0.000,0.000,0.000,44.919,-28.851,6.748
1775661799.906002,1775661800.268951,362.949,37.612,0.000,0.000,0.000,46.768,-35.597,11.110
1775661800.270363,1775661800.654464,384.102,29.153,0.000,0.000,0.000,48.129,-41.963,18.976
1775661800.655572,1775661801.020091,364.519,27.781,0.000,0.000,0.000,48.471,-43.768,16.399
1775661801.021396,1775661801.394654,373.258,27.011,0.000,0.000,0.000,45.722,-42.818,13.634
1775661801.396111,1775661801.767407,371.296,28.102,0.000,0.000,0.000,43.157,-43.321,12.356
1775661801.768849,1775661802.147636,378.788,27.393,0.000,0.000,0.000,41.295,-42.599,5.438
1775661802.148627,1775661802.520632,372.004,20.959,0.000,0.000,0.000,29.977,-40.756,3.753
1775661802.521637,1775661802.890577,368.940,19.027,0.000,0.000,0.000,17.426,-37.905,1.915
1775661802.891647,1775661803.264440,372.793,18.442,0.000,0.000,0.000,4.006,-36.975,-0.568
1775661803.265723,1775661803.647916,382.193,17.954,0.000,0.000,0.000,-12.152,-38.317,-4.126
1775661803.649395,1775661804.026043,376.648,16.836,0.000,0.000,0.000,-24.166,-38.276,-6.527
1775661804.027278,1775661804.400769,373.491,14.350,0.000,0.000,0.000,-12.083,-31.045,-5.293
1775661804.401925,1775661804.777199,375.274,12.494,0.000,0.000,0.000,-6.041,-26.411,-5.232
1775661804.778229,1775661805.155172,376.943,11.310,0.000,0.000,0.000,-3.021,-19.896,-4.353
1775661805.156117,1775661805.546137,390.020,10.089,0.000,0.000,0.000,-1.510,-14.796,-3.675
1775661805.547830,1775661805.932117,384.286,9.174,0.000,0.000,0.000,-0.755,-12.412,-2.599
1775661805.933192,1775661806.311493,378.301,8.659,0.000,0.000,0.000,-13.615,-8.427,-2.332
1775661806.312834,1775661806.696351,383.517,8.281,0.000,0.000,0.000,-18.300,-4.493,-1.720
1775661806.697912,1775661807.065813,367.901,7.771,0.000,0.000,0.000,-19.068,-1.699,-1.133
1775661807.067106,1775661807.441896,374.790,6.700,0.000,0.000,0.000,-14.332,-0.492,-0.624
1775661807.443063,1775661807.817541,374.478,5.716,0.000,0.000,0.000,-16.402,0.542,-0.464
1775661807.818612,1775661808.196251,377.639,5.341,0.000,0.000,0.000,-20.166,1.784,-0.166
1775661808.197450,1775661808.575590,378.140,5.120,0.000,0.000,0.000,-23.892,3.394,-0.672
1775661808.576681,1775661808.942604,365.923,5.012,0.000,0.000,0.000,-23.166,4.078,-0.080
1775661808.943983,1775661809.317816,373.833,4.899,0.000,0.000,0.000,-21.930,4.300,0.196
1775661809.318842,1775661809.695623,376.781,4.977,0.000,0.000,0.000,-26.889,7.096,-0.669
1775661809.696659,1775661810.067547,370.888,4.906,0.000,0.000,0.000,-25.075,7.377,0.130
1775661810.068556,1775661810.440347,371.791,5.021,0.000,0.000,0.000,-25.302,9.522,-0.055
1775661810.441745,1775661810.823110,381.365,5.188,0.000,0.000,0.000,-24.942,10.556,-0.241
1775661810.824262,1775661811.199768,375.506,5.533,0.000,0.000,0.000,-23.782,10.976,-0.291
1775661811.200798,1775661811.578861,378.063,6.090,0.000,0.000,0.000,-28.989,15.869,0.210
1775661811.580387,1775661811.958435,378.048,6.022,0.000,0.000,0.000,-23.307,14.502,0.073
1775661811.959682,1775661812.332341,372.659,6.131,0.000,0.000,0.000,-25.284,17.090,0.069
1775661812.333441,1775661812.710521,377.079,6.289,0.000,0.000,0.000,-24.720,17.663,-0.163
1775661812.711817,1775661813.098547,386.730,6.483,0.000,0.000,0.000,-23.642,18.762,-0.230
1775661813.099717,1775661813.473298,373.581,6.615,0.000,0.000,0.000,-23.892,25.184,-0.645
1775661813.474364,1775661813.855349,380.985,6.778,0.000,0.000,0.000,-20.411,25.890,-0.651
1775661813.856527,1775661814.234952,378.425,6.918,0.000,0.000,0.000,-17.779,27.761,-1.457
1775661814.236344,1775661814.621051,384.706,7.468,0.000,0.000,0.000,-20.154,33.200,-2.391
1775661814.622655,1775661815.001799,379.144,8.633,0.000,0.000,0.000,-20.588,39.804,-2.561
1775661815.002879,1775661815.375799,372.920,8.880,0.000,0.000,0.000,-18.141,40.326,-1.950
1775661815.376949,1775661815.746488,369.539,9.404,0.000,0.000,0.000,-9.773,38.946,-3.082
1775661815.747543,1775661816.116030,368.487,9.945,0.000,0.000,0.000,-1.056,40.813,-3.029
1775661816.119115,1775661816.499842,380.727,10.723,0.000,0.000,0.000,8.361,42.428,-2.469
1775661816.501053,1775661816.866036,364.983,15.063,0.000,0.000,0.000,29.034,46.197,-13.782
1775661816.867262,1775661817.234457,367.195,23.899,0.000,0.000,0.000,14.517,48.099,-26.054
1775661817.235647,1775661817.611269,375.622,26.980,0.000,0.000,0.000,7.259,48.689,-13.060
1775661817.612468,1775661817.975185,362.717,28.092,0.000,0.000,0.000,3.629,41.764,-8.129
1775661817.976226,1775661818.340625,364.398,29.094,0.000,0.000,0.000,1.815,34.548,-4.311
1775661818.341873,1775661818.713327,371.454,29.483,0.000,0.000,0.000,0.907,25.578,-2.051
1775661818.714460,1775661819.090751,376.291,29.552,0.000,0.000,0.000,21.619,7.553,-1.595
1775661819.091801,1775661819.470187,378.385,29.959,0.000,0.000,0.000,32.468,-5.042,4.685
1775661819.471577,1775661819.849623,378.046,32.061,0.000,0.000,0.000,41.145,-22.680,12.573
1775661819.850850,1775661820.232736,381.886,35.487,0.000,0.000,0.000,45.565,-35.422,20.375
1775661820.233922,1775661820.625202,391.280,32.516,0.000,0.000,0.000,46.735,-30.855,12.974
1775661820.626215,1775661820.997906,371.691,25.428,0.000,0.000,0.000,47.924,-36.314,12.604
1775661820.999003,1775661821.377073,378.070,23.702,0.000,0.000,0.000,47.438,-37.814,12.487
1775661821.378269,1775661821.742052,363.782,23.917,0.000,0.000,0.000,47.075,-39.579,12.729
1775661821.743206,1775661822.123921,380.716,23.634,0.000,0.000,0.000,46.263,-39.400,9.690
1775661822.125071,1775661822.497716,372.645,22.465,0.000,0.000,0.000,36.922,-34.585,5.579
1775661822.499163,1775661822.869903,370.740,23.704,0.000,0.000,0.000,41.376,-41.291,5.586
1775661822.871110,1775661823.246785,375.675,23.652,0.000,0.000,0.000,37.464,-40.278,1.733
1775661823.247904,1775661823.628846,380.942,21.437,0.000,0.000,0.000,29.911,-39.796,-0.466
1775661823.630469,1775661824.001200,370.732,17.440,0.000,0.000,0.000,17.157,-37.172,-2.069
1775661824.002249,1775661824.379934,377.685,16.160,0.000,0.000,0.000,4.958,-33.938,-2.643
1775661824.381157,1775661824.754358,373.202,14.218,0.000,0.000,0.000,-2.393,-31.815,-3.785
1775661824.755532,1775661825.126356,370.824,13.373,0.000,0.000,0.000,-16.131,-34.703,-4.396
1775661825.127439,1775661825.501199,373.760,12.280,0.000,0.000,0.000,-8.065,-32.401,-4.815
1775661825.502246,1775661825.881658,379.412,10.814,0.000,0.000,0.000,-4.033,-22.176,-2.870
1775661825.882780,1775661826.243692,360.912,10.566,0.000,0.000,0.000,-2.016,-20.070,-3.253
1775661826.244835,1775661826.604604,359.769,8.723,0.000,0.000,0.000,-1.008,-18.560,-2.096
1775661826.605715,1775661826.959269,353.554,8.223,0.000,0.000,0.000,-0.504,-18.650,-3.455
1775661826.960497,1775661827.317454,356.956,7.707,0.000,0.000,0.000,-13.012,-17.183,-1.369
1775661827.318620,1775661827.675572,356.952,7.393,0.000,0.000,0.000,-17.692,-14.765,-0.910
1775661827.676643,1775661828.044770,368.127,7.170,0.000,0.000,0.000,-19.542,-12.961,-0.514
1775661828.045830,1775661828.423142,377.312,6.862,0.000,0.000,0.000,-18.857,-10.218,-0.417
1775661828.424174,1775661828.791926,367.752,6.206,0.000,0.000,0.000,-21.253,-9.526,-0.396
1775661828.792997,1775661829.170292,377.295,5.795,0.000,0.000,0.000,-23.167,-8.642,-0.642
1775661829.171462,1775661829.553132,381.670,5.828,0.000,0.000,0.000,-21.464,-2.589,0.615
1775661829.554420,1775661829.923347,368.927,6.548,0.000,0.000,0.000,-30.293,16.765,3.330
1775661829.924466,1775661830.295244,370.778,7.118,0.000,0.000,0.000,-33.931,23.959,5.292
1775661830.296344,1775661830.687923,391.579,7.247,0.000,0.000,0.000,-30.584,27.798,3.381
1775661830.688984,1775661831.058836,369.851,7.579,0.000,0.000,0.000,-30.504,28.623,3.984
1775661831.060090,1775661831.429621,369.531,8.311,0.000,0.000,0.000,-28.236,34.650,3.497
1775661831.430829,1775661831.800189,369.360,8.664,0.000,0.000,0.000,-26.675,31.807,3.104
1775661831.801311,1775661832.174805,373.494,9.207,0.000,0.000,0.000,-26.584,31.732,2.271
1775661832.176893,1775661832.554061,377.169,9.626,0.000,0.000,0.000,-25.348,32.542,2.391
1775661832.555254,1775661832.930449,375.195,9.992,0.000,0.000,0.000,-24.426,32.671,3.174
1775661832.931547,1775661833.298648,367.101,10.487,0.000,0.000,0.000,-23.630,32.579,3.030
1775661833.300057,1775661833.685401,385.344,9.685,0.000,0.000,0.000,-19.124,28.036,2.991
1775661833.686571,1775661834.064902,378.330,9.521,0.000,0.000,0.000,-19.204,32.864,2.731
1775661834.066701,1775661834.460060,393.359,10.066,0.000,0.000,0.000,-21.778,38.623,3.382
1775661834.461165,1775661834.827682,366.517,10.455,0.000,0.000,0.000,-23.218,40.559,4.304
1775661834.828847,1775661835.200194,371.347,10.366,0.000,0.000,0.000,-21.216,40.383,4.938
1775661835.201236,1775661835.578309,377.073,11.033,0.000,0.000,0.000,-15.405,42.897,3.909
1775661835.579332,1775661835.957699,378.367,11.228,0.000,0.000,0.000,-20.248,40.327,6.942
1775661835.958910,1775661836.346977,388.067,11.391,0.000,0.000,0.000,-7.859,40.376,3.346
1775661836.349463,1775661836.740132,390.668,11.100,0.000,0.000,0.000,-4.669,34.420,2.901
1775661836.741623,1775661837.112319,370.696,11.808,0.000,0.000,0.000,6.273,40.204,1.364
1775661837.113432,1775661837.502856,389.424,12.773,0.000,0.000,0.000,12.875,42.754,1.576
1775661837.504465,1775661837.889347,384.882,12.640,0.000,0.000,0.000,6.437,39.100,0.713
1775661837.890671,1775661838.260911,370.240,22.614,0.000,0.000,0.000,3.219,44.550,-18.746
1775661838.262283,1775661838.650247,387.964,23.280,0.000,0.000,0.000,1.609,44.178,-14.931
1775661838.651289,1775661839.019716,368.427,25.511,0.000,0.000,0.000,0.805,46.428,-15.182
1775661839.020798,1775661839.396108,375.310,27.059,0.000,0.000,0.000,0.402,46.684,-15.294
1775661839.397526,1775661839.768928,371.402,29.521,0.000,0.000,0.000,25.112,46.701,-17.173
1775661839.770017,1775661840.144454,374.437,31.253,0.000,0.000,0.000,37.324,41.028,-18.901
1775661840.514833,1775661840.893590,378.757,63.351,0.000,0.000,0.000,42.974,28.020,-12.164
1775661840.894639,1775661841.265404,370.765,63.710,0.000,0.000,0.000,45.416,18.675,-7.026
1775661841.266441,1775661841.647699,381.258,70.565,0.000,0.000,0.000,47.708,0.358,-0.335
1775661841.648784,1775661842.035528,386.744,61.962,0.000,0.000,0.000,48.686,-9.941,1.444
1775661842.036760,1775661842.415856,379.097,61.810,0.000,0.000,0.000,48.072,-15.605,4.734
1775661842.416899,1775661842.794197,377.297,67.404,0.000,0.000,0.000,49.036,-32.575,20.130
1775661842.795267,1775661843.172988,377.721,68.983,0.000,0.000,0.000,49.509,-39.724,21.353
1775661843.174247,1775661843.549443,375.197,70.097,0.000,0.000,0.000,49.743,-44.099,21.281
1775661843.551345,1775661843.924340,372.995,69.849,0.000,0.000,0.000,49.163,-44.513,20.391
1775661843.925438,1775661844.297168,371.730,39.623,0.000,0.000,0.000,47.264,-43.513,17.190
1775661844.298818,1775661844.683257,384.439,39.923,0.000,0.000,0.000,47.629,-44.390,12.420
1775661844.684408,1775661845.050739,366.331,40.366,0.000,0.000,0.000,46.476,-45.866,12.702
1775661845.052149,1775661845.424990,372.842,33.654,0.000,0.000,0.000,34.144,-41.515,9.682
1775661845.426104,1775661845.801254,375.150,31.930,0.000,0.000,0.000,24.288,-40.910,6.540
1775661845.802340,1775661846.177933,375.592,30.926,0.000,0.000,0.000,15.954,-37.958,2.421
1775661846.179101,1775661846.551811,372.709,23.422,0.000,0.000,0.000,6.861,-41.581,-3.421
1775661846.552877,1775661846.936167,383.290,19.718,0.000,0.000,0.000,-3.931,-38.711,-3.837
1775661846.937189,1775661847.317313,380.124,16.090,0.000,0.000,0.000,-13.559,-37.968,-5.651
1775661847.318775,1775661847.703083,384.308,14.894,0.000,0.000,0.000,-6.780,-38.918,-7.928
1775661847.704246,1775661848.077284,373.038,13.707,0.000,0.000,0.000,-3.390,-31.486,-6.779
1775661848.078342,1775661848.458034,379.692,12.027,0.000,0.000,0.000,-1.695,-26.997,-6.333
1775661848.459133,1775661848.835574,376.441,10.628,0.000,0.000,0.000,-0.847,-24.559,-5.587
1775661848.836600,1775661849.211293,374.693,10.509,0.000,0.000,0.000,-0.424,-22.140,-3.710
1775661849.212373,1775661849.590474,378.101,9.887,0.000,0.000,0.000,-11.997,-14.724,-3.157
1775661849.591504,1775661849.974320,382.816,9.622,0.000,0.000,0.000,-19.222,-11.673,-2.970
1775661849.975622,1775661850.357840,382.218,8.821,0.000,0.000,0.000,-24.597,-9.135,-2.271
1775661850.359940,1775661850.739234,379.294,8.475,0.000,0.000,0.000,-25.836,-5.940,-1.640
1775661850.740750,1775661851.115398,374.648,8.004,0.000,0.000,0.000,-26.725,-3.772,-0.886
1775661851.116473,1775661851.506440,389.967,7.089,0.000,0.000,0.000,-24.915,-2.390,-0.153
1775661851.507522,1775661851.876707,369.185,6.856,0.000,0.000,0.000,-25.276,-0.724,-0.222
1775661851.877731,1775661852.256911,379.180,6.596,0.000,0.000,0.000,-24.547,0.963,0.203
1775661852.258017,1775661852.642186,384.169,6.276,0.000,0.000,0.000,-26.279,3.284,0.223
1775661852.643202,1775661853.016434,373.231,5.721,0.000,0.000,0.000,-22.427,3.880,-0.167
1775661853.017573,1775661853.404483,386.910,5.841,0.000,0.000,0.000,-25.196,6.264,0.050
1775661853.405583,1775661853.774670,369.087,5.833,0.000,0.000,0.000,-25.661,7.654,0.062
1775661853.775843,1775661854.154333,378.490,5.967,0.000,0.000,0.000,-29.071,11.674,0.069
1775661854.155537,1775661854.521395,365.857,5.874,0.000,0.000,0.000,-25.657,10.558,0.986
1775661854.522512,1775661854.887923,365.411,6.055,0.000,0.000,0.000,-27.557,15.482,0.156
1775661854.888970,1775661855.261374,372.404,6.476,0.000,0.000,0.000,-29.957,19.358,0.825
1775661855.262457,1775661855.639772,377.315,6.716,0.000,0.000,0.000,-29.393,20.582,1.200
1775661855.640963,1775661856.013468,372.505,6.764,0.000,0.000,0.000,-23.927,20.158,0.358
1775661856.015014,1775661856.401231,386.217,7.083,0.000,0.000,0.000,-26.832,24.792,0.320
1775661856.402629,1775661856.777322,374.693,7.570,0.000,0.000,0.000,-24.336,28.302,-1.327
1775661856.778508,1775661857.146508,368.000,7.803,0.000,0.000,0.000,-24.366,29.422,-0.500
1775661857.147685,1775661857.528845,381.160,8.009,0.000,0.000,0.000,-21.966,29.840,-0.401
1775661857.530006,1775661857.900332,370.327,7.968,0.000,0.000,0.000,-17.111,30.912,-1.000
1775661857.901340,1775661858.279523,378.183,8.310,0.000,0.000,0.000,-19.192,30.978,0.711
1775661858.280960,1775661858.667805,386.845,8.605,0.000,0.000,0.000,-8.633,35.430,-2.457
1775661858.668866,1775661859.041335,372.469,8.507,0.000,0.000,0.000,-8.112,34.423,-0.498
1775661859.042403,1775661859.416802,374.400,9.049,0.000,0.000,0.000,5.179,38.654,-3.869
1775661859.417770,1775661859.800447,382.677,9.823,0.000,0.000,0.000,12.772,40.657,-4.587
1775661859.801464,1775661860.188206,386.742,11.152,0.000,0.000,0.000,6.386,43.036,-10.634
1775661860.191097,1775661860.579930,388.833,16.004,0.000,0.000,0.000,3.193,46.461,-20.324
1775661860.581254,1775661860.953808,372.554,20.461,0.000,0.000,0.000,1.596,48.103,-20.532
1775661860.954890,1775661861.328912,374.022,26.751,0.000,0.000,0.000,0.798,48.960,-27.325
1775661861.329954,1775661861.725434,395.480,31.146,0.000,0.000,0.000,0.399,46.463,-21.435
1775661861.726633,1775661862.107172,380.539,33.758,0.000,0.000,0.000,25.148,33.606,-15.931
1775661862.108343,1775661862.484988,376.645,36.744,0.000,0.000,0.000,37.559,11.748,0.925
1775661862.486454,1775661862.860013,373.559,38.687,0.000,0.000,0.000,43.569,-2.462,6.200
1775661862.861457,1775661863.232306,370.849,46.431,0.000,0.000,0.000,46.785,-25.900,19.666
1775661863.233382,1775661863.613146,379.764,46.910,0.000,0.000,0.000,46.776,-25.837,17.879
1775661863.614154,1775661863.985791,371.637,49.366,0.000,0.000,0.000,48.380,-35.980,25.246
1775661863.987531,1775661864.370165,382.633,45.599,0.000,0.000,0.000,47.734,-34.802,21.964
1775661864.371686,1775661864.743793,372.107,42.203,0.000,0.000,0.000,47.131,-35.810,20.020
1775661864.744754,1775661865.123376,378.622,40.743,0.000,0.000,0.000,48.560,-42.812,30.275
1775661865.124504,1775661865.502557,378.054,46.591,0.000,0.000,0.000,49.280,-46.406,34.730
1775661865.503704,1775661865.873095,369.391,45.285,0.000,0.000,0.000,46.788,-46.286,25.769
1775661865.874534,1775661866.256007,381.473,54.038,0.000,0.000,0.000,48.394,-48.143,27.624
1775661866.257060,1775661866.642364,385.304,52.113,0.000,0.000,0.000,33.303,-39.922,14.781
1775661866.643523,1775661867.021444,377.921,44.085,0.000,0.000,0.000,25.385,-38.996,6.137
1775661867.022666,1775661867.400485,377.819,43.425,0.000,0.000,0.000,11.315,-40.000,0.482
1775661867.401507,1775661867.775833,374.326,39.715,0.000,0.000,0.000,-0.724,-38.853,-4.767
1775661867.778231,1775661868.159927,381.697,39.288,0.000,0.000,0.000,-15.214,-41.134,-12.006
1775661868.161351,1775661868.529303,367.953,38.663,0.000,0.000,0.000,-7.607,-39.944,-14.520
1775661868.530448,1775661868.909248,378.800,34.050,0.000,0.000,0.000,-3.803,-33.689,-14.100
1775661868.910397,1775661869.284020,373.623,23.663,0.000,0.000,0.000,-1.902,-25.781,-11.437
1775661869.285788,1775661869.659907,374.119,22.384,0.000,0.000,0.000,-0.951,-22.950,-12.440
1775661869.661125,1775661870.039548,378.423,10.188,0.000,0.000,0.000,-0.475,-17.795,-10.461
1775661870.040716,1775661870.416763,376.047,10.173,0.000,0.000,0.000,-16.307,-15.131,-9.887
1775661870.418064,1775661870.789709,371.645,9.668,0.000,0.000,0.000,-20.370,-10.312,-8.088
1775661870.790856,1775661871.164846,373.990,9.116,0.000,0.000,0.000,-23.608,-6.899,-6.356
1775661871.165935,1775661871.546039,380.104,8.863,0.000,0.000,0.000,-28.115,-4.857,-4.775
1775661871.547144,1775661871.922120,374.976,8.269,0.000,0.000,0.000,-32.477,-2.872,-5.478
1775661871.923266,1775661872.297409,374.143,7.583,0.000,0.000,0.000,-30.297,-0.938,-3.612
1775661872.298397,1775661872.665221,366.825,7.052,0.000,0.000,0.000,-26.683,0.267,-2.154
1775661872.666372,1775661873.044909,378.537,6.761,0.000,0.000,0.000,-22.005,1.086,-1.211
1775661873.056277,1775661873.445683,389.407,6.430,0.000,0.000,0.000,-23.419,2.986,-1.171
1775661873.447152,1775661873.813013,365.861,6.205,0.000,0.000,0.000,-21.357,3.758,-0.804
1775661873.814053,1775661874.191883,377.830,6.059,0.000,0.000,0.000,-24.540,8.407,-0.585
1775661874.193066,1775661874.575341,382.275,5.992,0.000,0.000,0.000,-23.000,8.692,-0.445
1775661874.576371,1775661874.947188,370.818,5.845,0.000,0.000,0.000,-21.501,9.008,-0.140
1775661874.948313,1775661875.323470,375.157,5.815,0.000,0.000,0.000,-25.275,13.090,-0.319
1775661875.324659,1775661875.714853,390.194,5.647,0.000,0.000,0.000,-27.147,16.391,0.226
1775661875.716367,1775661876.090254,373.887,5.712,0.000,0.000,0.000,-26.401,18.003,-0.587
1775661876.091458,1775661876.466287,374.829,6.068,0.000,0.000,0.000,-27.562,21.518,-1.574
1775661876.467386,1775661876.842439,375.053,6.426,0.000,0.000,0.000,-25.606,22.434,-1.060
1775661876.843542,1775661877.219907,376.365,6.607,0.000,0.000,0.000,-24.747,23.134,-0.643
1775661877.221315,1775661877.612656,391.341,7.036,0.000,0.000,0.000,-25.353,25.361,-0.414
1775661877.613735,1775661877.994149,380.414,7.071,0.000,0.000,0.000,-21.675,26.222,0.373
1775661877.995415,1775661878.371971,376.556,7.213,0.000,0.000,0.000,-19.846,24.899,0.484
1775661878.373361,1775661878.741465,368.104,7.440,0.000,0.000,0.000,-18.462,25.694,1.233
1775661878.742801,1775661879.119495,376.694,7.319,0.000,0.000,0.000,-14.628,26.154,1.791
1775661879.120617,1775661879.501570,380.953,8.050,0.000,0.000,0.000,-12.941,35.687,1.222
1775661879.502811,1775661879.874076,371.264,8.740,0.000,0.000,0.000,-8.896,39.920,1.559
1775661879.876341,1775661880.249057,372.716,8.510,0.000,0.000,0.000,-1.866,33.682,0.291
1775661880.250258,1775661880.632902,382.644,9.368,0.000,0.000,0.000,8.928,39.566,1.933
1775661880.633863,1775661881.025959,392.095,11.091,0.000,0.000,0.000,27.046,43.798,-0.325
1775661881.027821,1775661881.412413,384.591,13.995,0.000,0.000,0.000,13.523,46.684,-3.987
1775661881.413541,1775661881.781650,368.109,15.265,0.000,0.000,0.000,6.762,44.133,-6.672
1775661881.782761,1775661882.155831,373.070,16.782,0.000,0.000,0.000,3.381,41.297,-7.821
1775661882.156952,1775661882.544684,387.732,19.187,0.000,0.000,0.000,1.690,39.689,-10.009
1775661882.545765,1775661882.922770,377.005,20.112,0.000,0.000,0.000,0.845,26.481,-9.552
1775661882.923843,1775661883.296741,372.897,19.991,0.000,0.000,0.000,22.480,14.905,-7.725
1775661883.297908,1775661883.684607,386.699,21.037,0.000,0.000,0.000,35.823,-2.598,-10.005
1775661883.685720,1775661884.054945,369.226,21.773,0.000,0.000,0.000,39.459,-10.808,-5.926
