img_ts,send_ts,dt_ms,px_error,w_x,w_y,w_z,v_x,v_y,v_z
1777066320.823997,1777066321.200916,376.918,50.545,0.428,-1.435,0.000,0.000,0.000,0.000
1777066321.202767,1777066321.598621,395.854,48.332,0.426,-1.420,0.000,0.000,0.000,0.000
1777066321.601297,1777066321.984075,382.778,50.233,0.405,-1.385,0.000,0.000,0.000,0.000
1777066321.985666,1777066322.372441,386.775,52.740,0.372,-1.402,0.000,0.000,0.000,0.000
1777066322.374015,1777066322.765703,391.688,51.125,0.407,-1.320,0.000,0.000,0.000,0.000
1777066322.767123,1777066323.151478,384.355,53.857,0.390,-1.249,0.000,0.000,0.000,0.000
,,,,,, 
1777066324.321788,1777066324.720859,399.071,129.401,0.000,0.000,0.000,49.943,-45.045,13.941
1777066324.722986,1777066325.100881,377.895,133.265,0.000,0.000,0.000,49.972,-47.455,26.630
1777066325.102215,1777066325.488405,386.190,133.270,0.000,0.000,0.000,49.975,-42.353,27.468
1777066325.490225,1777066325.885409,395.185,130.645,0.000,0.000,0.000,49.987,-44.718,3.266
1777066325.886786,1777066326.273609,386.823,129.380,0.000,0.000,0.000,49.754,-37.709,19.148
1777066326.275144,1777066326.659817,384.673,129.408,0.000,0.000,0.000,49.591,-28.378,16.674
1777066326.661759,1777066327.051312,389.553,127.663,0.000,0.000,0.000,49.556,-23.416,22.047
1777066327.052633,1777066327.432083,379.450,103.156,0.000,0.000,0.000,49.679,-29.560,-1.719
1777066327.433332,1777066327.820879,387.547,106.228,0.000,0.000,0.000,49.840,-39.601,-21.549
1777066328.973727,1777066329.353875,380.148,132.216,0.000,0.000,0.000,49.911,-44.688,13.783
1777066329.355311,1777066329.734486,379.175,142.187,0.000,0.000,0.000,49.954,-47.344,31.892
1777066329.735892,1777066330.137518,401.626,150.583,0.000,0.000,0.000,-0.018,1.328,-9.054
1777066330.138847,1777066330.524902,386.055,156.834,0.000,0.000,0.000,-25.007,25.657,-29.527
1777066330.526400,1777066330.919423,393.023,164.762,0.000,0.000,0.000,-37.499,37.829,-39.763
1777066331.304717,1777066331.692693,387.976,316.377,0.000,0.000,0.000,-18.750,0.078,-35.062
1777066331.694160,1777066332.073644,379.484,264.439,0.000,0.000,0.000,-9.375,-24.950,-39.617
1777066332.075267,1777066332.469970,394.704,246.617,0.000,0.000,0.000,-4.687,-36.827,-40.540
1777066332.471344,1777066332.877387,406.042,234.472,0.000,0.000,0.000,-2.344,-43.403,4.730
1777066332.879024,1777066333.261079,382.055,237.944,0.000,0.000,0.000,-1.172,-46.701,25.267
1777066333.262614,1777066333.641498,378.884,239.521,0.000,0.000,0.000,-0.586,-48.351,37.634
1777066333.643689,1777066334.034263,390.574,240.303,0.000,0.000,0.000,-0.293,0.824,-6.183
1777066334.035470,1777066334.414515,379.045,250.048,0.000,0.000,0.000,-0.146,-24.588,21.908
1777066335.196004,1777066335.573567,377.563,299.391,0.000,0.000,0.000,-0.073,-35.184,34.680
1777066335.979085,1777066336.360110,381.025,334.486,0.000,0.000,0.000,23.351,-18.919,42.340
1777066336.361882,1777066336.744668,382.787,338.784,0.000,0.000,0.000,-9.307,15.443,46.170
1777066336.745911,1777066337.128239,382.328,337.980,0.000,0.000,0.000,-29.474,13.777,48.085
1777066337.129702,1777066337.503381,373.679,327.984,0.000,0.000,0.000,-14.737,-17.639,49.042
1777066338.293205,1777066338.682286,389.081,342.133,0.000,0.000,0.000,-7.369,15.172,49.521
1777066339.078345,1777066339.464213,385.868,208.453,0.000,0.000,0.000,-3.684,5.338,49.707
1777066339.466107,1777066339.844003,377.896,178.406,0.000,0.000,0.000,-1.842,22.967,49.486
1777066339.845145,1777066340.230932,385.787,169.244,0.000,0.000,0.000,-0.921,18.703,46.954
1777066340.232182,1777066340.613930,381.748,159.435,0.000,0.000,0.000,-0.461,34.193,41.746
1777066340.615142,1777066341.000098,384.957,153.259,0.000,0.000,0.000,-24.387,31.541,37.075
1777066341.001933,1777066341.390096,388.163,147.866,0.000,0.000,0.000,-36.169,29.628,26.765
1777066341.391534,1777066341.787619,396.085,125.834,0.000,0.000,0.000,-41.926,35.661,24.941
1777066341.790709,1777066342.177412,386.703,61.559,0.000,0.000,0.000,-45.004,21.182,-0.118
1777066342.178650,1777066342.567282,388.632,48.115,0.000,0.000,0.000,-47.264,29.852,-25.031
1777066342.568876,1777066342.964268,395.393,30.023,0.000,0.000,0.000,-45.040,4.417,-37.178
1777066342.965846,1777066343.354775,388.929,28.060,0.000,0.000,0.000,-44.742,-9.969,-40.752
1777066343.356896,1777066343.752433,395.536,36.779,0.000,0.000,0.000,-29.599,-26.657,-45.376
1777066345.358395,1777066345.757909,399.514,135.458,0.000,0.000,0.000,10.197,8.783,-47.685
1777066345.759347,1777066346.149909,390.562,151.972,0.000,0.000,0.000,30.099,-20.609,-48.843
1777066346.538539,1777066346.947415,408.876,181.446,0.000,0.000,0.000,40.048,12.517,-49.420
1777066347.382514,1777066347.776722,394.208,211.783,0.000,0.000,0.000,20.024,29.411,-49.710
1777066347.778594,1777066348.170488,391.894,173.589,0.000,0.000,0.000,10.012,27.741,-42.887
1777066348.570679,1777066348.970170,399.491,204.752,0.000,0.000,0.000,5.006,30.234,-38.924
1777066348.971546,1777066349.360308,388.761,184.412,0.000,0.000,0.000,2.503,27.334,-31.436
1777066349.362389,1777066349.765986,403.597,179.417,0.000,0.000,0.000,1.251,25.454,-30.323
1777066349.767556,1777066350.163018,395.462,166.194,0.000,0.000,0.000,25.624,-9.032,-34.738
1777066350.164778,1777066350.551278,386.499,140.179,0.000,0.000,0.000,37.763,-12.082,-24.359
1777066350.553227,1777066350.969779,416.552,143.056,0.000,0.000,0.000,43.882,-28.959,9.669
1777066350.971301,1777066351.357705,386.404,110.736,0.000,0.000,0.000,45.910,-30.524,-6.032
1777066351.359083,1777066351.772049,412.966,107.356,0.000,0.000,0.000,47.955,-38.331,18.597
1777066351.775035,1777066352.167583,392.548,111.155,0.000,0.000,0.000,48.976,-40.053,33.067
1777066352.169111,1777066352.573655,404.544,46.794,0.000,0.000,0.000,49.487,-43.659,4.381
1777066352.575864,1777066352.968175,392.312,47.596,0.000,0.000,0.000,49.702,-35.082,22.117
1777066353.372433,1777066353.759168,386.735,80.327,0.000,0.000,0.000,-0.149,7.026,-13.686
,,,,,, 
1777066354.912120,1777066355.278289,366.169,200.924,0.271,-0.818,0.000,0.000,0.000,0.000
1777066355.279605,1777066355.667408,387.803,205.212,0.228,-0.808,0.000,0.000,0.000,0.000
1777066355.668648,1777066356.043185,374.538,203.414,0.230,-0.809,0.000,0.000,0.000,0.000
1777066356.045028,1777066356.427028,382.001,205.197,0.171,-0.776,0.000,0.000,0.000,0.000
1777066356.428155,1777066356.816947,388.792,212.417,0.248,-0.817,0.000,0.000,0.000,0.000
1777066356.818116,1777066357.202699,384.582,190.307,0.288,-0.846,0.000,0.000,0.000,0.000
1777066357.204271,1777066357.589895,385.624,200.935,0.214,-0.816,0.000,0.000,0.000,0.000
1777066357.960591,1777066358.356117,395.526,128.753,0.253,-0.790,0.000,0.000,0.000,0.000
1777066358.358466,1777066358.736732,378.267,116.809,0.273,-0.758,0.000,0.000,0.000,0.000
1777066358.737943,1777066359.124436,386.492,122.512,0.194,-0.698,0.000,0.000,0.000,0.000
1777066359.125664,1777066359.505715,380.051,116.577,0.231,-0.671,0.000,0.000,0.000,0.000
1777066359.506819,1777066359.891797,384.978,114.385,0.233,-0.653,0.000,0.000,0.000,0.000
1777066359.892909,1777066360.272186,379.277,109.692,0.208,-0.616,0.000,0.000,0.000,0.000
,,,,,, 
1777066360.654874,1777066361.043044,388.170,103.913,0.000,0.000,0.000,-0.002,-19.123,22.585
1777066361.044766,1777066361.442653,397.887,90.702,0.000,0.000,0.000,-0.001,-33.771,36.266
1777066361.443765,1777066361.823475,379.710,45.570,0.000,0.000,0.000,-0.001,-41.841,0.527
1777066361.824628,1777066362.207810,383.182,45.968,0.000,0.000,0.000,-0.000,-35.430,24.016
1777066362.209022,1777066362.584710,375.688,55.390,0.000,0.000,0.000,-0.000,-42.713,37.008
1777066362.586427,1777066362.956676,370.249,55.632,0.000,0.000,0.000,-0.000,-46.289,43.504
1777066362.957885,1777066363.343149,385.264,53.939,0.000,0.000,0.000,-0.000,-47.452,45.815
1777066363.344434,1777066363.721317,376.883,56.903,0.000,0.000,0.000,-23.593,-47.816,47.881
1777066363.722390,1777066364.091566,369.176,58.269,0.000,0.000,0.000,-36.319,-46.907,48.875
1777066364.093197,1777066364.476966,383.769,55.227,0.000,0.000,0.000,-41.417,-3.556,39.037
1777066364.478067,1777066364.871563,393.496,52.138,0.000,0.000,0.000,-45.593,23.109,38.408
1777066364.872764,1777066365.243646,370.881,49.133,0.000,0.000,0.000,-45.254,10.906,35.057
1777066365.245408,1777066365.624173,378.765,44.972,0.000,0.000,0.000,-44.923,1.618,28.995
1777066365.625320,1777066366.006826,381.506,42.722,0.000,0.000,0.000,-36.183,5.750,19.605
1777066366.008001,1777066366.382203,374.202,31.808,0.000,0.000,0.000,-35.745,9.934,16.894
1777066366.383709,1777066366.766900,383.191,24.880,0.000,0.000,0.000,-35.976,14.200,14.493
1777066366.768104,1777066367.142313,374.209,22.469,0.000,0.000,0.000,-36.629,18.732,16.618
1777066367.143517,1777066367.532370,388.853,19.676,0.000,0.000,0.000,-41.076,28.300,9.997
1777066367.533589,1777066367.906040,372.452,18.184,0.000,0.000,0.000,-44.918,37.329,-11.993
1777066367.907672,1777066368.277962,370.290,21.455,0.000,0.000,0.000,-47.438,43.620,-26.198
1777066368.279198,1777066368.657197,377.999,27.065,0.000,0.000,0.000,-48.713,46.810,-38.099
1777066368.658294,1777066369.035153,376.859,28.738,0.000,0.000,0.000,-48.465,48.021,-38.470
1777066369.036347,1777066369.412776,376.429,34.768,0.000,0.000,0.000,-49.188,49.009,-44.224
1777066369.414097,1777066369.806802,392.704,37.934,0.000,0.000,0.000,-48.717,49.294,-45.809
1777066369.807924,1777066370.194304,386.381,49.247,0.000,0.000,0.000,-15.760,49.647,-47.904
1777066370.195594,1777066370.578412,382.818,59.431,0.000,0.000,0.000,-32.298,49.823,-48.952
1777066371.356381,1777066371.737870,381.489,148.299,0.000,0.000,0.000,-36.858,37.706,-13.472
1777066371.739011,1777066372.114599,375.588,145.396,0.000,0.000,0.000,-42.156,41.722,6.124
1777066372.484973,1777066372.875281,390.308,167.406,0.000,0.000,0.000,3.922,45.854,-21.541
1777066372.876653,1777066373.259135,382.482,169.484,0.000,0.000,0.000,26.961,47.927,-35.325
1777066373.260714,1777066373.641034,380.320,171.611,0.000,0.000,0.000,13.480,48.439,-42.050
1777066373.642178,1777066374.023999,381.821,178.139,0.000,0.000,0.000,6.740,49.220,-46.024
1777066374.025742,1777066374.408961,383.219,170.241,0.000,0.000,0.000,3.370,47.174,-40.316
1777066374.410233,1777066374.788154,377.921,127.548,0.000,0.000,0.000,1.685,48.574,-45.139
1777066374.789516,1777066375.191305,401.789,92.482,0.000,0.000,0.000,0.843,46.187,-44.625
1777066375.192474,1777066375.586474,394.000,98.948,0.000,0.000,0.000,0.421,47.190,-46.870
